Unnamed: 0,current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch,fire_spread_rate_squared,temperature_squared,relative_humidity_squared,wind_speed_squared,fire_fighting_start_size_squared,size_class_A,size_class_B,size_class_C,size_class_D,size_class_E
5418,32.5,0.0,20.0,45.0,20.0,15.0,4.0,0.0,400.0,2025.0,400.0,225.0,0,0,1,0,0
5424,17.4,1.5,18.7,31.0,5.0,2.0,5.0,2.25,349.69,961.0,25.0,4.0,0,0,1,0,0
5435,12.69,4.0,20.0,38.0,5.0,13.0,2.0,16.0,400.0,1444.0,25.0,169.0,0,0,1,0,0
5438,7.6,10.0,17.0,85.0,10.0,4.0,5.0,100.0,289.0,7225.0,100.0,16.0,0,0,1,0,0
5473,23.7,1.0,20.0,30.0,5.0,0.2,0.0,1.0,400.0,900.0,25.0,0.04,0,0,1,0,0
5479,32.4,3.0,27.7,36.0,30.0,10.0,3.0,9.0,767.29,1296.0,900.0,100.0,0,0,1,0,0
5493,4.76,0.2,21.0,35.0,15.0,4.0,0.0,0.04,441.0,1225.0,225.0,16.0,0,0,1,0,0
5497,4.2,0.5,22.0,35.0,15.0,3.84,0.0,0.25,484.0,1225.0,225.0,14.7456,0,0,1,0,0
5514,10.59,1.0,28.0,46.0,10.0,0.4,5.0,1.0,784.0,2116.0,100.0,0.16,0,0,1,0,0
5659,5.0,0.5,25.0,35.0,10.0,3.0,0.0,0.25,625.0,1225.0,100.0,9.0,0,0,1,0,0
5709,33.1,5.0,25.0,45.0,5.0,5.0,0.0,25.0,625.0,2025.0,25.0,25.0,0,0,1,0,0
5716,5.5,2.0,22.0,45.0,3.0,5.5,8.0,4.0,484.0,2025.0,9.0,30.25,0,0,1,0,0
5719,6.2,0.0,30.0,20.0,15.0,1.0,4.0,0.0,900.0,400.0,225.0,1.0,0,0,1,0,0
5735,8.68,3.0,27.0,35.0,8.0,5.5,1.0,9.0,729.0,1225.0,64.0,30.25,0,0,1,0,0
5742,23.2,3.0,19.0,50.0,5.0,20.0,25.0,9.0,361.0,2500.0,25.0,400.0,0,0,1,0,0
5787,4.4,3.0,27.0,35.0,15.0,0.5,2.0,9.0,729.0,1225.0,225.0,0.25,0,0,1,0,0
5789,36.9,4.0,25.0,100.0,0.0,8.0,10.0,16.0,625.0,10000.0,0.0,64.0,0,0,1,0,0
5791,5.28,1.0,24.0,37.0,35.0,0.5,0.0,1.0,576.0,1369.0,1225.0,0.25,0,0,1,0,0
5827,36.27,3.0,23.0,50.0,5.0,10.0,16.0,9.0,529.0,2500.0,25.0,100.0,0,0,1,0,0
5959,6.2,1.0,23.0,55.0,5.0,4.0,2.0,1.0,529.0,3025.0,25.0,16.0,0,0,1,0,0
5968,32.0,1.0,30.0,38.0,9.0,15.0,9.0,1.0,900.0,1444.0,81.0,225.0,0,0,1,0,0
5976,12.4,9.0,29.5,48.0,10.0,4.5,4.0,81.0,870.25,2304.0,100.0,20.25,0,0,1,0,0
6018,15.64,5.0,10.0,83.0,20.0,2.0,105.0,25.0,100.0,6889.0,400.0,4.0,0,0,1,0,0
6048,12.3,2.5,18.0,44.0,10.0,6.0,2.0,6.25,324.0,1936.0,100.0,36.0,0,0,1,0,0
6063,7.7,0.0,-1.0,60.0,5.0,7.7,3.0,0.0,1.0,3600.0,25.0,59.290000000000006,0,0,1,0,0
6118,14.1,0.0,13.0,36.0,5.0,0.01,0.0,0.0,169.0,1296.0,25.0,0.0001,0,0,1,0,0
6171,7.8,1.0,18.0,25.0,15.0,1.0,1.0,1.0,324.0,625.0,225.0,1.0,0,0,1,0,0
6172,8.7,5.0,26.0,32.0,66.0,2.5,5.0,25.0,676.0,1024.0,4356.0,6.25,0,0,1,0,0
6246,5.5,1.0,20.0,25.0,25.0,0.3,1.0,1.0,400.0,625.0,625.0,0.09,0,0,1,0,0
6249,17.1,5.0,27.0,28.0,25.0,3.0,1.0,25.0,729.0,784.0,625.0,9.0,0,0,1,0,0
6250,22.5,10.0,23.5,24.0,30.0,25.0,7.0,100.0,552.25,576.0,900.0,625.0,0,0,1,0,0
6293,4.6,2.0,20.0,45.0,5.0,1.0,2.0,4.0,400.0,2025.0,25.0,1.0,0,0,1,0,0
6297,18.6,10.0,22.0,30.0,15.0,2.0,3.0,100.0,484.0,900.0,225.0,4.0,0,0,1,0,0
6308,6.4,0.0,19.0,68.0,0.0,1.0,3.0,0.0,361.0,4624.0,0.0,1.0,0,0,1,0,0
6322,5.56,2.0,14.0,48.0,5.0,5.0,4.0,4.0,196.0,2304.0,25.0,25.0,0,0,1,0,0
6343,8.15,3.0,22.0,50.0,7.0,3.5,5.0,9.0,484.0,2500.0,49.0,12.25,0,0,1,0,0
6347,9.4,2.0,26.0,30.0,10.0,3.0,2.0,4.0,676.0,900.0,100.0,9.0,0,0,1,0,0
6384,7.7,10.0,28.0,40.0,10.0,5.0,1.0,100.0,784.0,1600.0,100.0,25.0,0,0,1,0,0
6410,25.5,1.0,27.0,43.0,5.0,25.0,40.0,1.0,729.0,1849.0,25.0,625.0,0,0,1,0,0
6413,6.2,2.0,23.0,40.0,15.0,2.0,5.0,4.0,529.0,1600.0,225.0,4.0,0,0,1,0,0
6427,9.9,3.0,19.0,39.0,10.0,4.0,18.0,9.0,361.0,1521.0,100.0,16.0,0,0,1,0,0
6477,7.0,2.0,28.0,41.0,6.0,2.0,62.0,4.0,784.0,1681.0,36.0,4.0,0,0,1,0,0
6483,7.2,0.1,18.0,64.0,15.0,7.2,72.0,0.01,324.0,4096.0,225.0,51.84,0,0,1,0,0
6516,11.4,5.0,26.0,62.0,2.0,0.5,0.0,25.0,676.0,3844.0,4.0,0.25,0,0,1,0,0
6524,12.2,1.0,19.0,77.0,12.0,12.0,59.0,1.0,361.0,5929.0,144.0,144.0,0,0,1,0,0
6578,10.6,0.0,-2.0,100.0,0.0,10.6,6.0,0.0,4.0,10000.0,0.0,112.36,0,0,1,0,0
6610,8.9,10.0,7.0,24.0,15.0,9.0,1.0,100.0,49.0,576.0,225.0,81.0,0,0,1,0,0
6627,6.0,0.0,0.0,31.0,6.0,6.0,0.0,0.0,0.0,961.0,36.0,36.0,0,0,1,0,0
6630,14.3,0.4,9.0,72.0,12.0,4.0,0.0,0.16,81.0,5184.0,144.0,16.0,0,0,1,0,0
6631,5.7,1.0,6.0,33.0,3.0,5.0,0.0,1.0,36.0,1089.0,9.0,25.0,0,0,1,0,0
6633,6.2,1.0,17.0,33.0,3.0,6.2,28.0,1.0,289.0,1089.0,9.0,38.440000000000005,0,0,1,0,0
6690,12.48,1.0,15.4,27.0,10.0,2.5,46.0,1.0,237.16000000000005,729.0,100.0,6.25,0,0,1,0,0
6695,33.4,3.0,20.0,32.0,8.0,5.0,0.0,9.0,400.0,1024.0,64.0,25.0,0,0,1,0,0
6697,6.9,0.2,17.0,44.0,5.0,1.0,5.0,0.04,289.0,1936.0,25.0,1.0,0,0,1,0,0
6713,19.5,1.0,12.8,25.0,20.0,2.0,3.0,1.0,163.84000000000003,625.0,400.0,4.0,0,0,1,0,0
6867,20.4,2.0,26.0,33.0,10.0,4.0,21.0,4.0,676.0,1089.0,100.0,16.0,0,0,1,0,0
6874,16.51,8.0,23.0,35.0,15.0,2.5,7.0,64.0,529.0,1225.0,225.0,6.25,0,0,1,0,0
6882,24.9,2.0,21.4,46.0,40.0,2.0,2.0,4.0,457.9599999999999,2116.0,1600.0,4.0,0,0,1,0,0
6899,9.5,5.0,20.0,45.0,10.0,9.5,2.0,25.0,400.0,2025.0,100.0,90.25,0,0,1,0,0
6955,15.0,1.0,37.0,24.0,11.0,1.0,0.0,1.0,1369.0,576.0,121.0,1.0,0,0,1,0,0
6988,7.7,5.0,25.0,35.0,20.0,2.0,2.0,25.0,625.0,1225.0,400.0,4.0,0,0,1,0,0
7032,39.3,5.0,29.5,45.0,15.0,15.0,6.0,25.0,870.25,2025.0,225.0,225.0,0,0,1,0,0
7052,4.4,5.0,28.0,45.0,10.0,4.0,2.0,25.0,784.0,2025.0,100.0,16.0,0,0,1,0,0
7063,21.6,5.0,25.0,54.0,5.0,5.0,2.0,25.0,625.0,2916.0,25.0,25.0,0,0,1,0,0
7086,5.0,6.0,24.0,34.0,30.0,5.0,4.0,36.0,576.0,1156.0,900.0,25.0,0,0,1,0,0
7120,13.4,10.0,20.0,45.0,15.0,10.0,5.0,100.0,400.0,2025.0,225.0,100.0,0,0,1,0,0
7144,5.58,1.0,25.0,65.0,0.0,0.2,5.0,1.0,625.0,4225.0,0.0,0.04,0,0,1,0,0
7195,19.06,5.0,21.0,61.0,17.0,15.0,0.0,25.0,441.0,3721.0,289.0,225.0,0,0,1,0,0
7350,11.8,4.0,16.0,43.0,10.0,10.5,0.0,16.0,256.0,1849.0,100.0,110.25,0,0,1,0,0
7436,9.0,0.1,7.0,33.0,8.0,2.5,6.0,0.01,49.0,1089.0,64.0,6.25,0,0,1,0,0
7528,5.3,0.5,12.0,48.0,6.0,3.0,0.0,0.25,144.0,2304.0,36.0,9.0,0,0,1,0,0
7555,5.0,2.0,23.0,22.0,5.0,3.0,16.0,4.0,529.0,484.0,25.0,9.0,0,0,1,0,0
7574,6.5,3.0,23.0,31.0,28.0,4.0,0.0,9.0,529.0,961.0,784.0,16.0,0,0,1,0,0
7575,8.9,4.0,23.0,31.0,28.0,4.0,0.0,16.0,529.0,961.0,784.0,16.0,0,0,1,0,0
7599,5.9,1.0,23.0,33.0,30.0,4.0,3.0,1.0,529.0,1089.0,900.0,16.0,0,0,1,0,0
7606,7.6,6.0,11.0,53.0,25.0,5.0,2.0,36.0,121.0,2809.0,625.0,25.0,0,0,1,0,0
7609,6.0,2.0,17.0,35.0,30.0,2.0,0.0,4.0,289.0,1225.0,900.0,4.0,0,0,1,0,0
7631,12.0,10.0,11.0,43.0,16.0,12.0,0.0,100.0,121.0,1849.0,256.0,144.0,0,0,1,0,0
7639,5.9,5.0,19.0,25.0,25.0,1.5,2.0,25.0,361.0,625.0,625.0,2.25,0,0,1,0,0
7680,4.5,3.0,27.0,18.0,12.0,4.5,8.0,9.0,729.0,324.0,144.0,20.25,0,0,1,0,0
7682,15.0,1.0,24.0,34.0,20.0,15.0,40.0,1.0,576.0,1156.0,400.0,225.0,0,0,1,0,0
7709,13.9,5.0,20.0,30.0,25.0,2.0,5.0,25.0,400.0,900.0,625.0,4.0,0,0,1,0,0
7719,14.0,13.0,25.0,27.0,13.0,10.0,9.0,169.0,625.0,729.0,169.0,100.0,0,0,1,0,0
7735,8.7,3.0,17.0,46.0,10.0,8.7,1.0,9.0,289.0,2116.0,100.0,75.68999999999998,0,0,1,0,0
7736,25.9,15.0,20.0,24.0,10.0,0.5,3.0,225.0,400.0,576.0,100.0,0.25,0,0,1,0,0
7763,36.0,3.0,17.0,40.0,15.0,8.0,0.0,9.0,289.0,1600.0,225.0,64.0,0,0,1,0,0
7783,13.2,3.0,18.0,35.0,10.0,4.0,2.0,9.0,324.0,1225.0,100.0,16.0,0,0,1,0,0
7811,23.6,5.0,27.0,26.0,5.0,10.0,4.0,25.0,729.0,676.0,25.0,100.0,0,0,1,0,0
7813,30.9,5.0,16.0,35.0,28.0,18.3,2.0,25.0,256.0,1225.0,784.0,334.89000000000004,0,0,1,0,0
7873,16.7,1.0,25.0,49.0,10.0,16.7,1.0,1.0,625.0,2401.0,100.0,278.89,0,0,1,0,0
7898,32.3,0.5,16.0,45.0,10.0,10.0,31.0,0.25,256.0,2025.0,100.0,100.0,0,0,1,0,0
7962,4.5,3.0,30.0,40.0,5.0,3.0,9.0,9.0,900.0,1600.0,25.0,9.0,0,0,1,0,0
7993,5.13,0.5,9.0,50.0,2.0,5.0,1.0,0.25,81.0,2500.0,4.0,25.0,0,0,1,0,0
8006,11.0,1.0,10.0,100.0,10.0,10.6,8.0,1.0,100.0,10000.0,100.0,112.36,0,0,1,0,0
8047,6.4,7.0,14.0,45.0,20.0,6.0,5.0,49.0,196.0,2025.0,400.0,36.0,0,0,1,0,0
8048,7.57,1.0,12.0,30.0,10.0,3.0,2.0,1.0,144.0,900.0,100.0,9.0,0,0,1,0,0
8050,9.5,5.0,17.0,25.0,25.0,2.5,0.0,25.0,289.0,625.0,625.0,6.25,0,0,1,0,0
8055,4.1,0.0,25.0,25.0,15.0,2.5,0.0,0.0,625.0,625.0,225.0,6.25,0,0,1,0,0
8056,8.4,3.0,23.0,30.0,15.0,4.0,11.0,9.0,529.0,900.0,225.0,16.0,0,0,1,0,0
8063,14.04,1.5,11.0,47.0,10.0,3.0,1.0,2.25,121.0,2209.0,100.0,9.0,0,0,1,0,0
8067,8.5,0.0,9.0,38.0,5.0,12.0,5.0,0.0,81.0,1444.0,25.0,144.0,0,0,1,0,0
8068,4.2,0.0,4.0,24.0,15.0,4.2,0.0,0.0,16.0,576.0,225.0,17.64,0,0,1,0,0
8100,5.0,1.0,10.0,48.0,15.0,5.0,1.0,1.0,100.0,2304.0,225.0,25.0,0,0,1,0,0
8113,11.0,0.0,23.0,31.0,8.0,10.3,0.0,0.0,529.0,961.0,64.0,106.09000000000002,0,0,1,0,0
8122,12.6,0.0,18.0,38.0,15.0,1.0,16.0,0.0,324.0,1444.0,225.0,1.0,0,0,1,0,0
8188,13.43,3.0,17.0,23.0,5.0,2.0,10.0,9.0,289.0,529.0,25.0,4.0,0,0,1,0,0
8193,21.1,2.0,25.0,17.0,20.0,4.0,2.0,4.0,625.0,289.0,400.0,16.0,0,0,1,0,0
8217,6.43,2.0,16.0,35.0,8.0,1.5,0.0,4.0,256.0,1225.0,64.0,2.25,0,0,1,0,0
8233,16.96,3.0,11.0,40.0,10.0,10.0,1.0,9.0,121.0,1600.0,100.0,100.0,0,0,1,0,0
8263,5.0,1.0,20.0,18.0,2.0,5.0,19.0,1.0,400.0,324.0,4.0,25.0,0,0,1,0,0
8343,13.6,1.0,16.0,70.0,10.0,20.0,5.0,1.0,256.0,4900.0,100.0,400.0,0,0,1,0,0
8376,11.25,3.0,15.0,30.0,20.0,3.0,3.0,9.0,225.0,900.0,400.0,9.0,0,0,1,0,0
8378,6.34,5.0,24.0,35.0,17.0,1.5,20.0,25.0,576.0,1225.0,289.0,2.25,0,0,1,0,0
8388,15.97,2.0,20.0,35.0,15.0,1.5,4.0,4.0,400.0,1225.0,225.0,2.25,0,0,1,0,0
8394,18.88,2.0,20.0,35.0,10.0,7.0,0.0,4.0,400.0,1225.0,100.0,49.0,0,0,1,0,0
8398,5.2,10.0,21.0,30.0,20.0,2.0,5.0,100.0,441.0,900.0,400.0,4.0,0,0,1,0,0
8399,10.8,0.0,21.0,28.0,25.0,8.0,0.0,0.0,441.0,784.0,625.0,64.0,0,0,1,0,0
8440,5.6,10.0,21.0,30.0,10.0,0.8,5.0,100.0,441.0,900.0,100.0,0.6400000000000001,0,0,1,0,0
8449,5.8,2.0,16.0,56.0,13.0,2.0,1.0,4.0,256.0,3136.0,169.0,4.0,0,0,1,0,0
8478,7.43,4.0,22.0,30.0,7.0,5.0,7.0,16.0,484.0,900.0,49.0,25.0,0,0,1,0,0
8532,26.35,2.0,22.0,34.0,10.0,0.8,1.0,4.0,484.0,1156.0,100.0,0.6400000000000001,0,0,1,0,0
8593,25.93,0.0,17.0,80.0,5.0,16.0,12.0,0.0,289.0,6400.0,25.0,256.0,0,0,1,0,0
8631,4.39,3.0,24.0,60.0,1.0,6.0,5.0,9.0,576.0,3600.0,1.0,36.0,0,0,1,0,0
8702,9.4,4.0,28.0,40.0,20.0,3.0,0.0,16.0,784.0,1600.0,400.0,9.0,0,0,1,0,0
8741,5.2,1.5,24.0,30.0,5.0,4.0,4.0,2.25,576.0,900.0,25.0,16.0,0,0,1,0,0
8746,5.39,3.0,20.0,60.0,5.0,5.4,0.0,9.0,400.0,3600.0,25.0,29.160000000000004,0,0,1,0,0
8758,10.6,2.0,25.0,50.0,5.0,2.0,2.0,4.0,625.0,2500.0,25.0,4.0,0,0,1,0,0
8791,9.8,5.0,23.0,35.0,15.0,0.5,1.0,25.0,529.0,1225.0,225.0,0.25,0,0,1,0,0
8833,5.4,4.0,23.0,40.0,10.0,5.0,84.0,16.0,529.0,1600.0,100.0,25.0,0,0,1,0,0
8852,12.8,4.0,23.0,40.0,10.0,10.6,94.0,16.0,529.0,1600.0,100.0,112.36,0,0,1,0,0
8857,4.2,5.0,32.0,40.0,0.0,3.0,32.0,25.0,1024.0,1600.0,0.0,9.0,0,0,1,0,0
8861,6.7,12.0,25.0,35.0,14.0,6.7,0.0,144.0,625.0,1225.0,196.0,44.89,0,0,1,0,0
8894,7.1,3.0,25.0,30.0,20.0,2.0,118.0,9.0,625.0,900.0,400.0,4.0,0,0,1,0,0
8901,15.3,5.0,23.0,30.0,10.0,7.0,1.0,25.0,529.0,900.0,100.0,49.0,0,0,1,0,0
8902,8.6,5.0,22.0,50.0,5.0,5.0,18.0,25.0,484.0,2500.0,25.0,25.0,0,0,1,0,0
8903,4.2,3.0,27.0,33.0,22.0,0.8,0.0,9.0,729.0,1089.0,484.0,0.6400000000000001,0,0,1,0,0
8909,19.0,1.0,21.0,34.0,0.0,1.0,1.0,1.0,441.0,1156.0,0.0,1.0,0,0,1,0,0
8947,7.0,2.0,27.0,40.0,10.0,3.0,3.0,4.0,729.0,1600.0,100.0,9.0,0,0,1,0,0
8957,11.3,10.0,29.0,39.0,20.0,15.0,0.0,100.0,841.0,1521.0,400.0,225.0,0,0,1,0,0
8981,9.1,1.0,22.0,65.0,2.0,1.2,0.0,1.0,484.0,4225.0,4.0,1.44,0,0,1,0,0
9016,4.35,5.0,24.0,50.0,15.0,0.5,0.0,25.0,576.0,2500.0,225.0,0.25,0,0,1,0,0
9072,14.3,0.0,22.0,45.0,20.0,14.7,150.0,0.0,484.0,2025.0,400.0,216.08999999999995,0,0,1,0,0
9073,4.7,0.0,22.0,45.0,20.0,7.2,0.0,0.0,484.0,2025.0,400.0,51.84,0,0,1,0,0
9132,12.3,0.0,9.0,40.0,30.0,30.0,4.0,0.0,81.0,1600.0,900.0,900.0,0,0,1,0,0
9154,5.2,0.0,4.0,70.0,5.0,5.2,33.0,0.0,16.0,4900.0,25.0,27.040000000000003,0,0,1,0,0
9183,13.31,0.5,14.6,32.0,10.0,0.25,0.0,0.25,213.16,1024.0,100.0,0.0625,0,0,1,0,0
9200,38.86,0.5,10.0,50.0,10.0,5.0,5.0,0.25,100.0,2500.0,100.0,25.0,0,0,1,0,0
9232,22.3,1.0,19.0,28.0,12.0,3.0,5.0,1.0,361.0,784.0,144.0,9.0,0,0,1,0,0
9233,7.9,0.5,20.0,37.0,4.0,2.0,11.0,0.25,400.0,1369.0,16.0,4.0,0,0,1,0,0
9241,4.7,1.0,15.0,25.0,5.0,2.0,17.0,1.0,225.0,625.0,25.0,4.0,0,0,1,0,0
9314,7.3,0.5,19.8,37.0,3.0,7.3,0.0,0.25,392.04,1369.0,9.0,53.29,0,0,1,0,0
9371,8.9,1.0,22.0,26.0,35.0,5.0,5.0,1.0,484.0,676.0,1225.0,25.0,0,0,1,0,0
9465,4.26,2.0,6.0,32.0,10.0,2.5,12.0,4.0,36.0,1024.0,100.0,6.25,0,0,1,0,0
9466,5.7,1.0,20.0,40.0,5.0,6.0,4.0,1.0,400.0,1600.0,25.0,36.0,0,0,1,0,0
9469,4.27,1.0,20.7,20.0,0.0,3.0,2.0,1.0,428.4899999999999,400.0,0.0,9.0,0,0,1,0,0
9477,10.0,1.0,22.0,24.0,3.0,3.0,4.0,1.0,484.0,576.0,9.0,9.0,0,0,1,0,0
9481,25.74,1.0,14.0,35.0,6.0,1.8,8.0,1.0,196.0,1225.0,36.0,3.24,0,0,1,0,0
9490,4.8,5.0,20.0,30.0,5.0,2.0,16.0,25.0,400.0,900.0,25.0,4.0,0,0,1,0,0
9496,19.93,2.0,11.0,40.0,10.0,10.0,0.0,4.0,121.0,1600.0,100.0,100.0,0,0,1,0,0
9563,6.8,5.0,27.0,25.0,5.0,2.0,6.0,25.0,729.0,625.0,25.0,4.0,0,0,1,0,0
9590,34.25,4.0,24.0,35.0,10.0,35.0,32.0,16.0,576.0,1225.0,100.0,1225.0,0,0,1,0,0
9623,7.9,1.0,23.0,32.0,8.0,6.0,6.0,1.0,529.0,1024.0,64.0,36.0,0,0,1,0,0
9638,29.32,4.0,22.4,35.0,10.0,0.4,0.0,16.0,501.75999999999993,1225.0,100.0,0.16,0,0,1,0,0
9650,7.6,2.0,27.0,29.0,8.0,1.8,0.0,4.0,729.0,841.0,64.0,3.24,0,0,1,0,0
9668,4.7,5.0,26.0,30.0,18.0,3.0,10.0,25.0,676.0,900.0,324.0,9.0,0,0,1,0,0
9674,12.2,3.0,25.0,30.0,2.0,3.0,15.0,9.0,625.0,900.0,4.0,9.0,0,0,1,0,0
9686,11.6,5.0,24.0,35.0,15.0,4.0,7.0,25.0,576.0,1225.0,225.0,16.0,0,0,1,0,0
9718,14.0,4.0,18.0,42.0,15.0,0.2,9.0,16.0,324.0,1764.0,225.0,0.04,0,0,1,0,0
9745,19.29,1.5,27.0,32.0,10.0,3.0,2.0,2.25,729.0,1024.0,100.0,9.0,0,0,1,0,0
9752,25.0,3.5,21.0,38.0,15.0,15.0,31.0,12.25,441.0,1444.0,225.0,225.0,0,0,1,0,0
9762,8.0,0.0,23.0,41.0,5.0,4.0,16.0,0.0,529.0,1681.0,25.0,16.0,0,0,1,0,0
9763,6.9,0.0,23.0,33.0,31.0,1.5,0.0,0.0,529.0,1089.0,961.0,2.25,0,0,1,0,0
9785,4.2,5.0,25.0,37.0,4.0,1.5,13.0,25.0,625.0,1369.0,16.0,2.25,0,0,1,0,0
9790,36.0,0.5,24.0,30.0,10.0,1.5,2.0,0.25,576.0,900.0,100.0,2.25,0,0,1,0,0
9796,5.8,10.0,25.0,23.0,10.0,5.0,1.0,100.0,625.0,529.0,100.0,25.0,0,0,1,0,0
9848,16.21,5.0,22.0,35.0,5.0,15.0,2.0,25.0,484.0,1225.0,25.0,225.0,0,0,1,0,0
9856,39.3,3.0,19.0,35.0,12.0,4.0,3.0,9.0,361.0,1225.0,144.0,16.0,0,0,1,0,0
9905,4.26,0.5,19.0,30.0,2.0,0.8,2.0,0.25,361.0,900.0,4.0,0.6400000000000001,0,0,1,0,0
9977,7.2,5.0,28.0,35.0,15.0,3.0,1.0,25.0,784.0,1225.0,225.0,9.0,0,0,1,0,0
10025,20.1,5.0,26.0,35.0,12.0,3.0,2.0,25.0,676.0,1225.0,144.0,9.0,0,0,1,0,0
10139,5.6,1.0,20.0,41.0,7.0,0.4,0.0,1.0,400.0,1681.0,49.0,0.16,0,0,1,0,0
10185,9.39,2.0,26.0,50.0,2.0,5.0,5.0,4.0,676.0,2500.0,4.0,25.0,0,0,1,0,0
10342,18.7,3.0,-2.0,45.0,8.0,10.0,2.0,9.0,4.0,2025.0,64.0,100.0,0,0,1,0,0
10360,12.1,1.0,2.0,58.0,20.0,20.0,51.0,1.0,4.0,3364.0,400.0,400.0,0,0,1,0,0
10372,5.2,0.2,19.8,21.0,6.0,1.0,5.0,0.04,392.04,441.0,36.0,1.0,0,0,1,0,0
10385,5.73,0.5,21.0,20.0,3.0,2.0,0.0,0.25,441.0,400.0,9.0,4.0,0,0,1,0,0
10401,37.7,0.5,15.0,35.0,10.0,1.2,10.0,0.25,225.0,1225.0,100.0,1.44,0,0,1,0,0
10414,18.06,7.0,18.0,40.0,5.0,5.0,3.0,49.0,324.0,1600.0,25.0,25.0,0,0,1,0,0
10418,8.59,2.0,13.0,26.0,0.0,8.5,21.0,4.0,169.0,676.0,0.0,72.25,0,0,1,0,0
10455,6.6,1.0,26.0,35.0,25.0,2.5,5.0,1.0,676.0,1225.0,625.0,6.25,0,0,1,0,0
10464,38.3,1.0,18.0,38.0,46.0,15.0,113.0,1.0,324.0,1444.0,2116.0,225.0,0,0,1,0,0
10466,24.5,8.0,20.0,30.0,30.0,7.0,2.0,64.0,400.0,900.0,900.0,49.0,0,0,1,0,0
10469,14.7,1.0,12.0,59.0,12.0,10.0,5.0,1.0,144.0,3481.0,144.0,100.0,0,0,1,0,0
10480,13.5,2.0,27.0,20.0,15.0,2.5,4.0,4.0,729.0,400.0,225.0,6.25,0,0,1,0,0
10488,12.5,1.0,23.0,30.0,10.0,4.0,7.0,1.0,529.0,900.0,100.0,16.0,0,0,1,0,0
10649,5.2,4.0,19.0,100.0,20.0,3.0,0.0,16.0,361.0,10000.0,400.0,9.0,0,0,1,0,0
10657,7.6,4.0,17.5,45.0,20.0,3.0,0.0,16.0,306.25,2025.0,400.0,9.0,0,0,1,0,0
10746,38.03,3.0,18.0,25.0,12.0,8.0,131.0,9.0,324.0,625.0,144.0,64.0,0,0,1,0,0
10751,4.7,3.0,23.0,71.0,2.0,2.5,0.0,9.0,529.0,5041.0,4.0,6.25,0,0,1,0,0
10773,15.2,4.0,19.0,27.0,2.0,1.0,29.0,16.0,361.0,729.0,4.0,1.0,0,0,1,0,0
10786,9.6,5.0,20.0,28.0,0.0,5.0,6.0,25.0,400.0,784.0,0.0,25.0,0,0,1,0,0
10799,5.1,3.0,27.0,34.0,15.0,1.0,0.0,9.0,729.0,1156.0,225.0,1.0,0,0,1,0,0
10812,6.3,1.0,18.0,35.0,20.0,1.0,24.0,1.0,324.0,1225.0,400.0,1.0,0,0,1,0,0
10885,21.04,2.0,10.0,60.0,15.0,0.8,0.0,4.0,100.0,3600.0,225.0,0.6400000000000001,0,0,1,0,0
10910,17.71,1.0,22.0,30.0,5.0,1.0,17.0,1.0,484.0,900.0,25.0,1.0,0,0,1,0,0
10911,23.0,5.0,16.0,45.0,5.0,1.0,19.0,25.0,256.0,2025.0,25.0,1.0,0,0,1,0,0
10925,4.6,3.0,20.0,30.0,20.0,2.5,3.0,9.0,400.0,900.0,400.0,6.25,0,0,1,0,0
10940,11.7,5.0,18.0,44.0,7.0,5.0,0.0,25.0,324.0,1936.0,49.0,25.0,0,0,1,0,0
10953,5.47,2.0,12.0,30.0,10.0,5.47,11.0,4.0,144.0,900.0,100.0,29.920899999999996,0,0,1,0,0
10994,21.08,0.0,21.0,60.0,0.0,13.5,3.0,0.0,441.0,3600.0,0.0,182.25,0,0,1,0,0
11013,10.7,10.0,25.0,40.0,7.0,8.0,0.0,100.0,625.0,1600.0,49.0,64.0,0,0,1,0,0
11029,4.4,0.7,22.0,38.0,8.0,4.25,0.0,0.4899999999999999,484.0,1444.0,64.0,18.0625,0,0,1,0,0
11083,35.4,2.0,18.0,38.0,25.0,3.0,0.0,4.0,324.0,1444.0,625.0,9.0,0,0,1,0,0
11199,34.05,0.5,20.0,35.0,10.0,0.01,2.0,0.25,400.0,1225.0,100.0,0.0001,0,0,1,0,0
11287,5.8,2.0,26.0,49.0,8.0,3.0,6.0,4.0,676.0,2401.0,64.0,9.0,0,0,1,0,0
11309,35.0,2.0,22.0,40.0,15.0,10.0,0.0,4.0,484.0,1600.0,225.0,100.0,0,0,1,0,0
11392,5.4,5.0,32.0,35.0,9.0,3.0,3.0,25.0,1024.0,1225.0,81.0,9.0,0,0,1,0,0
11397,11.41,2.0,25.0,35.0,5.0,1.2,3.0,4.0,625.0,1225.0,25.0,1.44,0,0,1,0,0
11437,6.76,1.0,10.0,50.0,10.0,1.8,91.0,1.0,100.0,2500.0,100.0,3.24,0,0,1,0,0
11480,5.32,0.5,28.0,45.0,5.0,1.5,14.0,0.25,784.0,2025.0,25.0,2.25,0,0,1,0,0
11635,8.6,0.0,14.0,40.0,3.0,1.0,0.0,0.0,196.0,1600.0,9.0,1.0,0,0,1,0,0
11642,17.4,0.5,10.0,40.0,10.0,5.0,0.0,0.25,100.0,1600.0,100.0,25.0,0,0,1,0,0
